origin,destination
"Austin,Texas,30.2711286,-97.7436995","Springfield,Illinios,39.799749,-89.647463"
"Austin,Texas,30.2711286,-97.7436995","Indianapolis,Indiana,39.7683331,-86.1583502"
"Austin,Texas,30.2711286,-97.7436995","Des Monies,Iowa,41.587185999999996,-93.621949"
"Austin,Texas,30.2711286,-97.7436995","Topeka,Kansas,39.049011,-95.67755600000001"
"Austin,Texas,30.2711286,-97.7436995","Frankfort,Kentucky,38.2009055,-84.8732836"
"Austin,Texas,30.2711286,-97.7436995","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Austin,Texas,30.2711286,-97.7436995","Augusta,Maine,44.310583,-69.779663"
"Austin,Texas,30.2711286,-97.7436995","Annapolis,Maryland,38.9786401,-76.492786"
"Austin,Texas,30.2711286,-97.7436995","Boston,Massachusetts,42.3602534,-71.0582912"
"Austin,Texas,30.2711286,-97.7436995","Lansing,Michigan,42.73377120000001,-84.5553805"
"Austin,Texas,30.2711286,-97.7436995","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Austin,Texas,30.2711286,-97.7436995","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Austin,Texas,30.2711286,-97.7436995","Jefferson City,Missouri,38.577359,-92.1724265"
"Austin,Texas,30.2711286,-97.7436995","Helena,Montana,46.592712,-112.03610900000001"
"Austin,Texas,30.2711286,-97.7436995","Lincoln,Nebraska,40.8,-96.66782099999999"
"Austin,Texas,30.2711286,-97.7436995","Carson City,Neveda,39.169461,-119.766035"
"Austin,Texas,30.2711286,-97.7436995","Concord,New Hampshire,43.207178000000006,-71.537476"
"Austin,Texas,30.2711286,-97.7436995","Trenton,New Jersey,40.2170575,-74.7429463"
"Austin,Texas,30.2711286,-97.7436995","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Austin,Texas,30.2711286,-97.7436995","Albany,New York,42.6511674,-73.754968"
"Austin,Texas,30.2711286,-97.7436995","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Austin,Texas,30.2711286,-97.7436995","Bismarck,North Dakota,46.808327,-100.783739"
"Austin,Texas,30.2711286,-97.7436995","Columbus,Ohio,39.9622601,-83.00070649999999"
"Austin,Texas,30.2711286,-97.7436995","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Austin,Texas,30.2711286,-97.7436995","Salem,Oregon,44.9391565,-123.033121"
"Austin,Texas,30.2711286,-97.7436995","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Austin,Texas,30.2711286,-97.7436995","Providence,Rhoda Island,41.824877,-71.413618"
"Austin,Texas,30.2711286,-97.7436995","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Austin,Texas,30.2711286,-97.7436995","Pierre,South Dakoda,44.368431,-100.354013"
"Austin,Texas,30.2711286,-97.7436995","Nashville,Tennessee,36.1622296,-86.7743531"
"Austin,Texas,30.2711286,-97.7436995","Austin,Texas,30.2711286,-97.7436995"
"Austin,Texas,30.2711286,-97.7436995","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Austin,Texas,30.2711286,-97.7436995","Montpelier,Vermont,44.260445000000004,-72.575684"
"Austin,Texas,30.2711286,-97.7436995","Richmond,Virginia,37.53850870000001,-77.43428"
"Austin,Texas,30.2711286,-97.7436995","Olympia,Washington,47.0451022,-122.89500749999999"
"Austin,Texas,30.2711286,-97.7436995","Charleston,West Virginia,38.3505995,-81.6332812"
"Austin,Texas,30.2711286,-97.7436995","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Austin,Texas,30.2711286,-97.7436995","Cheyenne,Wyoming,41.14,-104.82"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Montgomery,Alabama,32.3669656,-86.3006485"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Juneau,Alaska,58.30194960000001,-134.419734"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Little Rock,Arkansas,34.7464809,-92.2895948"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Sacramento,California,38.5815719,-121.49439960000001"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Denver,Colorado,39.7392364,-104.98486229999999"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Hartford,Connecticut,41.764582,-72.6908547"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Dover,Delaware,39.158167999999996,-75.5243682"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Tallahassee,Florida,30.4380832,-84.2809332"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Honolulu,Hawaii,21.3250785,-157.8466442"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Boise,Idaho,43.61656,-116.20083500000001"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Springfield,Illinios,39.799749,-89.647463"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Indianapolis,Indiana,39.7683331,-86.1583502"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Des Monies,Iowa,41.587185999999996,-93.621949"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Topeka,Kansas,39.049011,-95.67755600000001"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Frankfort,Kentucky,38.2009055,-84.8732836"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Augusta,Maine,44.310583,-69.779663"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Annapolis,Maryland,38.9786401,-76.492786"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Boston,Massachusetts,42.3602534,-71.0582912"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Lansing,Michigan,42.73377120000001,-84.5553805"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Jefferson City,Missouri,38.577359,-92.1724265"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Helena,Montana,46.592712,-112.03610900000001"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Lincoln,Nebraska,40.8,-96.66782099999999"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Carson City,Neveda,39.169461,-119.766035"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Concord,New Hampshire,43.207178000000006,-71.537476"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Trenton,New Jersey,40.2170575,-74.7429463"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Albany,New York,42.6511674,-73.754968"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Bismarck,North Dakota,46.808327,-100.783739"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Columbus,Ohio,39.9622601,-83.00070649999999"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Salem,Oregon,44.9391565,-123.033121"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Providence,Rhoda Island,41.824877,-71.413618"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Pierre,South Dakoda,44.368431,-100.354013"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Nashville,Tennessee,36.1622296,-86.7743531"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Austin,Texas,30.2711286,-97.7436995"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Montpelier,Vermont,44.260445000000004,-72.575684"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Richmond,Virginia,37.53850870000001,-77.43428"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Olympia,Washington,47.0451022,-122.89500749999999"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Charleston,West Virginia,38.3505995,-81.6332812"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Salt Lake City,Utah,40.7670126,-111.89043079999999","Cheyenne,Wyoming,41.14,-104.82"
"Montpelier,Vermont,44.260445000000004,-72.575684","Montgomery,Alabama,32.3669656,-86.3006485"
"Montpelier,Vermont,44.260445000000004,-72.575684","Juneau,Alaska,58.30194960000001,-134.419734"
"Montpelier,Vermont,44.260445000000004,-72.575684","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Montpelier,Vermont,44.260445000000004,-72.575684","Little Rock,Arkansas,34.7464809,-92.2895948"
"Montpelier,Vermont,44.260445000000004,-72.575684","Sacramento,California,38.5815719,-121.49439960000001"
"Montpelier,Vermont,44.260445000000004,-72.575684","Denver,Colorado,39.7392364,-104.98486229999999"
"Montpelier,Vermont,44.260445000000004,-72.575684","Hartford,Connecticut,41.764582,-72.6908547"
"Montpelier,Vermont,44.260445000000004,-72.575684","Dover,Delaware,39.158167999999996,-75.5243682"
"Montpelier,Vermont,44.260445000000004,-72.575684","Tallahassee,Florida,30.4380832,-84.2809332"
"Montpelier,Vermont,44.260445000000004,-72.575684","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Montpelier,Vermont,44.260445000000004,-72.575684","Honolulu,Hawaii,21.3250785,-157.8466442"
"Montpelier,Vermont,44.260445000000004,-72.575684","Boise,Idaho,43.61656,-116.20083500000001"
"Montpelier,Vermont,44.260445000000004,-72.575684","Springfield,Illinios,39.799749,-89.647463"
"Montpelier,Vermont,44.260445000000004,-72.575684","Indianapolis,Indiana,39.7683331,-86.1583502"
"Montpelier,Vermont,44.260445000000004,-72.575684","Des Monies,Iowa,41.587185999999996,-93.621949"
"Montpelier,Vermont,44.260445000000004,-72.575684","Topeka,Kansas,39.049011,-95.67755600000001"
"Montpelier,Vermont,44.260445000000004,-72.575684","Frankfort,Kentucky,38.2009055,-84.8732836"
"Montpelier,Vermont,44.260445000000004,-72.575684","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Montpelier,Vermont,44.260445000000004,-72.575684","Augusta,Maine,44.310583,-69.779663"
"Montpelier,Vermont,44.260445000000004,-72.575684","Annapolis,Maryland,38.9786401,-76.492786"
"Montpelier,Vermont,44.260445000000004,-72.575684","Boston,Massachusetts,42.3602534,-71.0582912"
"Montpelier,Vermont,44.260445000000004,-72.575684","Lansing,Michigan,42.73377120000001,-84.5553805"
"Montpelier,Vermont,44.260445000000004,-72.575684","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Montpelier,Vermont,44.260445000000004,-72.575684","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Montpelier,Vermont,44.260445000000004,-72.575684","Jefferson City,Missouri,38.577359,-92.1724265"
"Montpelier,Vermont,44.260445000000004,-72.575684","Helena,Montana,46.592712,-112.03610900000001"
"Montpelier,Vermont,44.260445000000004,-72.575684","Lincoln,Nebraska,40.8,-96.66782099999999"
"Montpelier,Vermont,44.260445000000004,-72.575684","Carson City,Neveda,39.169461,-119.766035"
"Montpelier,Vermont,44.260445000000004,-72.575684","Concord,New Hampshire,43.207178000000006,-71.537476"
"Montpelier,Vermont,44.260445000000004,-72.575684","Trenton,New Jersey,40.2170575,-74.7429463"
"Montpelier,Vermont,44.260445000000004,-72.575684","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Montpelier,Vermont,44.260445000000004,-72.575684","Albany,New York,42.6511674,-73.754968"
"Montpelier,Vermont,44.260445000000004,-72.575684","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Montpelier,Vermont,44.260445000000004,-72.575684","Bismarck,North Dakota,46.808327,-100.783739"
"Montpelier,Vermont,44.260445000000004,-72.575684","Columbus,Ohio,39.9622601,-83.00070649999999"
"Montpelier,Vermont,44.260445000000004,-72.575684","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Montpelier,Vermont,44.260445000000004,-72.575684","Salem,Oregon,44.9391565,-123.033121"
"Montpelier,Vermont,44.260445000000004,-72.575684","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Montpelier,Vermont,44.260445000000004,-72.575684","Providence,Rhoda Island,41.824877,-71.413618"
"Montpelier,Vermont,44.260445000000004,-72.575684","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Montpelier,Vermont,44.260445000000004,-72.575684","Pierre,South Dakoda,44.368431,-100.354013"
"Montpelier,Vermont,44.260445000000004,-72.575684","Nashville,Tennessee,36.1622296,-86.7743531"
"Montpelier,Vermont,44.260445000000004,-72.575684","Austin,Texas,30.2711286,-97.7436995"
"Montpelier,Vermont,44.260445000000004,-72.575684","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Montpelier,Vermont,44.260445000000004,-72.575684","Montpelier,Vermont,44.260445000000004,-72.575684"
"Montpelier,Vermont,44.260445000000004,-72.575684","Richmond,Virginia,37.53850870000001,-77.43428"
"Montpelier,Vermont,44.260445000000004,-72.575684","Olympia,Washington,47.0451022,-122.89500749999999"
"Montpelier,Vermont,44.260445000000004,-72.575684","Charleston,West Virginia,38.3505995,-81.6332812"
"Montpelier,Vermont,44.260445000000004,-72.575684","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Montpelier,Vermont,44.260445000000004,-72.575684","Cheyenne,Wyoming,41.14,-104.82"
"Richmond,Virginia,37.53850870000001,-77.43428","Montgomery,Alabama,32.3669656,-86.3006485"
"Richmond,Virginia,37.53850870000001,-77.43428","Juneau,Alaska,58.30194960000001,-134.419734"
"Richmond,Virginia,37.53850870000001,-77.43428","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Richmond,Virginia,37.53850870000001,-77.43428","Little Rock,Arkansas,34.7464809,-92.2895948"
"Richmond,Virginia,37.53850870000001,-77.43428","Sacramento,California,38.5815719,-121.49439960000001"
"Richmond,Virginia,37.53850870000001,-77.43428","Denver,Colorado,39.7392364,-104.98486229999999"
"Richmond,Virginia,37.53850870000001,-77.43428","Hartford,Connecticut,41.764582,-72.6908547"
"Richmond,Virginia,37.53850870000001,-77.43428","Dover,Delaware,39.158167999999996,-75.5243682"
"Richmond,Virginia,37.53850870000001,-77.43428","Tallahassee,Florida,30.4380832,-84.2809332"
"Richmond,Virginia,37.53850870000001,-77.43428","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Richmond,Virginia,37.53850870000001,-77.43428","Honolulu,Hawaii,21.3250785,-157.8466442"
"Richmond,Virginia,37.53850870000001,-77.43428","Boise,Idaho,43.61656,-116.20083500000001"
"Richmond,Virginia,37.53850870000001,-77.43428","Springfield,Illinios,39.799749,-89.647463"
"Richmond,Virginia,37.53850870000001,-77.43428","Indianapolis,Indiana,39.7683331,-86.1583502"
"Richmond,Virginia,37.53850870000001,-77.43428","Des Monies,Iowa,41.587185999999996,-93.621949"
"Richmond,Virginia,37.53850870000001,-77.43428","Topeka,Kansas,39.049011,-95.67755600000001"
"Richmond,Virginia,37.53850870000001,-77.43428","Frankfort,Kentucky,38.2009055,-84.8732836"
"Richmond,Virginia,37.53850870000001,-77.43428","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Richmond,Virginia,37.53850870000001,-77.43428","Augusta,Maine,44.310583,-69.779663"
"Richmond,Virginia,37.53850870000001,-77.43428","Annapolis,Maryland,38.9786401,-76.492786"
"Richmond,Virginia,37.53850870000001,-77.43428","Boston,Massachusetts,42.3602534,-71.0582912"
"Richmond,Virginia,37.53850870000001,-77.43428","Lansing,Michigan,42.73377120000001,-84.5553805"
"Richmond,Virginia,37.53850870000001,-77.43428","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Richmond,Virginia,37.53850870000001,-77.43428","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Richmond,Virginia,37.53850870000001,-77.43428","Jefferson City,Missouri,38.577359,-92.1724265"
"Richmond,Virginia,37.53850870000001,-77.43428","Helena,Montana,46.592712,-112.03610900000001"
"Richmond,Virginia,37.53850870000001,-77.43428","Lincoln,Nebraska,40.8,-96.66782099999999"
"Richmond,Virginia,37.53850870000001,-77.43428","Carson City,Neveda,39.169461,-119.766035"
"Richmond,Virginia,37.53850870000001,-77.43428","Concord,New Hampshire,43.207178000000006,-71.537476"
"Richmond,Virginia,37.53850870000001,-77.43428","Trenton,New Jersey,40.2170575,-74.7429463"
"Richmond,Virginia,37.53850870000001,-77.43428","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Richmond,Virginia,37.53850870000001,-77.43428","Albany,New York,42.6511674,-73.754968"
"Richmond,Virginia,37.53850870000001,-77.43428","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Richmond,Virginia,37.53850870000001,-77.43428","Bismarck,North Dakota,46.808327,-100.783739"
"Richmond,Virginia,37.53850870000001,-77.43428","Columbus,Ohio,39.9622601,-83.00070649999999"
"Richmond,Virginia,37.53850870000001,-77.43428","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Richmond,Virginia,37.53850870000001,-77.43428","Salem,Oregon,44.9391565,-123.033121"
"Richmond,Virginia,37.53850870000001,-77.43428","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Richmond,Virginia,37.53850870000001,-77.43428","Providence,Rhoda Island,41.824877,-71.413618"
"Richmond,Virginia,37.53850870000001,-77.43428","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Richmond,Virginia,37.53850870000001,-77.43428","Pierre,South Dakoda,44.368431,-100.354013"
"Richmond,Virginia,37.53850870000001,-77.43428","Nashville,Tennessee,36.1622296,-86.7743531"
"Richmond,Virginia,37.53850870000001,-77.43428","Austin,Texas,30.2711286,-97.7436995"
"Richmond,Virginia,37.53850870000001,-77.43428","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Richmond,Virginia,37.53850870000001,-77.43428","Montpelier,Vermont,44.260445000000004,-72.575684"
"Richmond,Virginia,37.53850870000001,-77.43428","Richmond,Virginia,37.53850870000001,-77.43428"
"Richmond,Virginia,37.53850870000001,-77.43428","Olympia,Washington,47.0451022,-122.89500749999999"
"Richmond,Virginia,37.53850870000001,-77.43428","Charleston,West Virginia,38.3505995,-81.6332812"
"Richmond,Virginia,37.53850870000001,-77.43428","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Richmond,Virginia,37.53850870000001,-77.43428","Cheyenne,Wyoming,41.14,-104.82"
"Olympia,Washington,47.0451022,-122.89500749999999","Montgomery,Alabama,32.3669656,-86.3006485"
"Olympia,Washington,47.0451022,-122.89500749999999","Juneau,Alaska,58.30194960000001,-134.419734"
"Olympia,Washington,47.0451022,-122.89500749999999","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Olympia,Washington,47.0451022,-122.89500749999999","Little Rock,Arkansas,34.7464809,-92.2895948"
"Olympia,Washington,47.0451022,-122.89500749999999","Sacramento,California,38.5815719,-121.49439960000001"
"Olympia,Washington,47.0451022,-122.89500749999999","Denver,Colorado,39.7392364,-104.98486229999999"
